ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Order_Hour,Picked_Hour,Age_group
0x3f7e ,PUNERES08DEL02 ,26.0,4.8,18.53408,73.89852,18.61408,73.97852,2022-03-18,1900-01-01 17:40:21.000000,1900-01-01 17:43:08,Cloudy,Medium,0,Buffet ,motorcycle ,1.0,No,Urban,32,17,17,25-29
0x5116 ,RANCHIRES07DEL02 ,23.0,4.8,23.359407,85.325055,23.489407,85.455055,2022-03-14,1900-01-01 23:45:28.000000,1900-01-01 23:58:48,Cloudy,Low,0,Snack ,motorcycle ,1.0,No,Urban,20,23,23,20-24
0x4ee6 ,MUMRES18DEL02 ,33.0,4.7,19.1093,72.825451,19.1293,72.845451,2022-03-03,1900-01-01 10:25:07.000000,1900-01-01 10:27:58,Stormy,Low,2,Meal ,scooter ,0.0,No,Metropolitian,24,10,10,30-34
0xd657 ,GOARES17DEL03 ,30.0,4.8,15.496162,73.825364,15.556162,73.885364,2022-02-11,1900-01-01 22:40:16.000000,1900-01-01 22:52:44,Windy,Low,2,Snack ,scooter ,0.0,No,Metropolitian,23,22,22,30-34
0x5d78 ,JAPRES18DEL02 ,37.0,4.5,26.913987,75.752891,26.993987,75.832891,2022-03-02,1900-01-01 23:12:02.000000,1900-01-01 23:25:02,Windy,Low,2,Buffet ,motorcycle ,1.0,No,Urban,26,23,23,35-39
0x62e9 ,MUMRES09DEL02 ,20.0,4.6,18.994049,72.825203,19.044049,72.875203,2022-03-01,1900-01-01 23:57:08.000000,1900-01-01 00:01:40,Cloudy,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,15,23,0,20-24
0xab20 ,MUMRES15DEL02 ,26.0,4.8,19.176269,72.836721,19.226269,72.886721,2022-03-05,1900-01-01 22:31:32.000000,1900-01-01 22:48:24,Windy,Low,1,Meal ,motorcycle ,1.0,No,Urban,13,22,22,25-29
0x96e2 ,BANGRES02DEL03 ,27.0,4.5,12.970221,77.645396,13.060221,77.735396,2022-03-25,1900-01-01 17:24:22.000000,1900-01-01 17:36:43,Sandstorms,Medium,0,Drinks ,motorcycle ,1.0,No,Urban,26,17,17,25-29
0x62c5 ,PUNERES15DEL03 ,25.0,4.7,18.636215,73.751081,18.696215,73.811081,2022-03-28,1900-01-01 23:54:14.000000,1900-01-01 00:00:09,Stormy,Low,1,Snack ,motorcycle ,1.0,No,Metropolitian,17,23,0,25-29
0xa56c ,MUMRES010DEL01 ,33.0,4.5,19.003517,72.82765,19.043517,72.86765,2022-03-19,1900-01-01 16:55:00.000000,1900-01-01 17:09:17,Sandstorms,Medium,2,Drinks ,electric_scooter ,1.0,No,Metropolitian,26,16,17,30-34
0x24d3 ,COIMBRES17DEL03 ,27.0,4.7,11.026117,76.944652,11.056117,76.974652,2022-03-13,1900-01-01 19:28:50.000000,1900-01-01 19:44:18,Windy,Jam,2,Drinks ,scooter ,1.0,No,Metropolitian,18,19,19,25-29
0xc81d ,DEHRES16DEL03 ,32.0,4.7,30.342509,78.061187,30.402509,78.121187,2022-02-11,1900-01-01 19:44:43.000000,1900-01-01 19:46:50,Windy,Jam,0,Buffet ,motorcycle ,2.0,No,Metropolitian,42,19,19,30-34
0xaba8 ,JAPRES02DEL03 ,38.0,4.8,26.914142,75.805704,26.974142,75.865704,2022-03-13,1900-01-01 23:43:47.000000,1900-01-01 23:56:19,Fog,Low,2,Buffet ,motorcycle ,0.0,No,Metropolitian,17,23,23,35-39
0x94f3 ,INDORES12DEL02 ,24.0,4.9,22.74806,75.8934,22.79806,75.9434,2022-03-28,1900-01-01 17:45:31.000000,1900-01-01 17:57:31,Sandstorms,Medium,0,Drinks ,motorcycle ,1.0,No,Metropolitian,15,17,17,20-24
0x8119 ,INDORES07DEL01 ,23.0,4.6,22.722634,75.886959,22.832634,75.996959,2022-04-02,1900-01-01 22:29:58.000000,1900-01-01 22:30:07,Sunny,Low,2,Snack ,scooter ,0.0,No,Metropolitian,26,22,22,20-24
0x7362 ,RANCHIRES16DEL03 ,22.0,4.8,23.371292,85.327872,23.401292,85.357872,2022-04-01,1900-01-01 21:58:40.000000,1900-01-01 22:00:01,Windy,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,35,21,22,20-24
0xd5fa ,DEHRES03DEL03 ,20.0,4.3,30.335259,78.053162,30.425259,78.143162,2022-02-18,1900-01-01 20:27:56.000000,1900-01-01 20:39:16,Fog,Jam,2,Snack ,scooter ,0.0,No,Metropolitian,41,20,20,20-24
0xc6ea ,GOARES12DEL01 ,23.0,5.0,15.516833,73.768172,15.556833,73.808172,2022-02-11,1900-01-01 13:54:01.000000,1900-01-01 14:03:47,Cloudy,High,2,Buffet ,electric_scooter ,1.0,No,Metropolitian,25,13,14,20-24
0xac5d ,VADRES13DEL03 ,36.0,3.7,22.310237,73.158921,22.400237,73.248921,2022-03-18,1900-01-01 18:23:48.000000,1900-01-01 18:26:18,Stormy,Medium,1,Meal ,scooter ,1.0,No,Metropolitian,36,18,18,35-39
0xc4e1 ,ALHRES12DEL02 ,32.0,4.5,25.443994,81.860187,25.463994,81.880187,2022-02-11,1900-01-01 11:14:01.000000,1900-01-01 11:15:48,Sandstorms,High,1,Buffet ,motorcycle ,1.0,No,Metropolitian,29,11,11,30-34
0x3c81 ,PUNERES03DEL01 ,36.0,4.8,18.554382,73.798206,18.624382,73.868206,2022-03-29,1900-01-01 21:33:15.000000,1900-01-01 21:47:11,Cloudy,Jam,1,Meal ,motorcycle ,1.0,No,Metropolitian,46,21,21,35-39
0x202f ,JAPRES18DEL03 ,28.0,4.8,26.913987,75.752891,27.053987,75.892891,2022-03-27,1900-01-01 20:21:51.000000,1900-01-01 20:27:36,Windy,Jam,1,Snack ,scooter ,0.0,No,Metropolitian,25,20,20,25-29
0xbc46 ,MUMRES08DEL02 ,34.0,5.0,19.065838,72.832658,19.145838,72.912658,2022-04-02,1900-01-01 23:13:22.000000,1900-01-01 23:18:15,Sandstorms,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,25,23,23,30-34
0x9143 ,VADRES03DEL01 ,23.0,4.5,22.32,73.17,22.36,73.21,2022-03-05,1900-01-01 14:33:59.000000,1900-01-01 14:47:13,Fog,High,1,Drinks ,motorcycle ,1.0,No,Metropolitian,29,14,14,20-24
0x6c09 ,BANGRES13DEL02 ,22.0,4.0,12.935662,77.61413,12.985662,77.66413,2022-03-15,1900-01-01 20:12:46.000000,1900-01-01 20:17:04,Sandstorms,Jam,0,Buffet ,motorcycle ,2.0,No,Metropolitian,32,20,20,20-24
0xab07 ,CHENRES20DEL01 ,24.0,5.0,12.975996,80.221898,13.085996,80.331898,2022-03-23,1900-01-01 20:25:27.000000,1900-01-01 20:32:20,Stormy,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,33,20,20,20-24
0xe056 ,KNPRES17DEL01 ,29.0,5.0,26.483042,80.317833,26.523042,80.357833,2022-02-15,1900-01-01 15:01:02.000000,1900-01-01 15:14:09,Cloudy,High,2,Drinks ,scooter ,1.0,No,Metropolitian,31,15,15,25-29
0x300a ,HYDRES03DEL02 ,35.0,4.9,17.422819,78.449578,17.442819,78.469578,2022-04-01,1900-01-01 10:52:17.000000,1900-01-01 11:05:13,Cloudy,Low,1,Snack ,motorcycle ,0.0,No,Metropolitian,19,10,11,35-39
0x9758 ,CHENRES07DEL01 ,25.0,5.0,13.081878,80.248519,13.091878,80.258519,2022-03-13,1900-01-01 09:14:00.000000,1900-01-01 09:28:08,Sunny,Low,1,Buffet ,motorcycle ,0.0,No,Metropolitian,23,9,9,25-29
0x15a8 ,INDORES17DEL03 ,25.0,4.9,22.761226,75.887522,22.851226,75.977522,2022-04-02,1900-01-01 17:25:28.000000,1900-01-01 17:32:05,Fog,Medium,2,Drinks ,scooter ,0.0,No,Metropolitian,26,17,17,25-29
0x59a5 ,MUMRES17DEL01 ,34.0,4.7,19.121999,72.90849299999999,19.131999,72.918493,2022-04-03,1900-01-01 10:42:26.000000,1900-01-01 10:53:35,Fog,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,20,10,10,30-34
0xd694 ,KOLRES20DEL02 ,34.0,5.0,22.514119,88.362504,22.564119,88.412504,2022-02-17,1900-01-01 21:23:30.000000,1900-01-01 21:36:59,Sunny,Jam,2,Snack ,electric_scooter ,0.0,No,Metropolitian,17,21,21,30-34
0xb41a ,JAPRES20DEL02 ,22.0,4.8,26.956431,75.776649,27.036431,75.856649,2022-03-14,1900-01-01 20:37:49.000000,1900-01-01 20:50:10,Cloudy,Jam,1,Snack ,motorcycle ,0.0,No,Urban,44,20,20,20-24
0x8be8 ,PUNERES06DEL02 ,32.0,4.6,18.546258,73.904337,18.676258,74.034337,2022-04-04,1900-01-01 17:25:14.000000,1900-01-01 17:42:39,Sunny,Medium,1,Meal ,motorcycle ,0.0,No,Metropolitian,21,17,17,30-34
0x9b55 ,INDORES11DEL01 ,21.0,4.9,22.751234,75.88949,22.821234,75.95949,2022-04-02,1900-01-01 18:15:04.000000,1900-01-01 18:22:12,Fog,Medium,1,Drinks ,motorcycle ,1.0,No,Metropolitian,33,18,18,20-24
0xddb0 ,KOLRES11DEL03 ,32.0,4.2,22.577821,88.400581,22.667821,88.490581,2022-02-18,1900-01-01 22:50:24.000000,1900-01-01 23:03:17,Cloudy,Low,1,Meal ,motorcycle ,1.0,No,Metropolitian,32,22,23,30-34
0xc03c ,GOARES06DEL03 ,37.0,4.7,15.56155,73.749092,15.65155,73.839092,2022-02-18,1900-01-01 21:03:21.000000,1900-01-01 21:11:22,Sunny,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,43,21,21,35-39
0x73ae ,INDORES17DEL01 ,23.0,5.0,22.761226,75.887522,22.771226,75.897522,2022-03-07,1900-01-01 09:55:33.000000,1900-01-01 10:05:34,Sunny,Low,2,Meal ,scooter ,0.0,No,Metropolitian,19,9,10,20-24
0x3878 ,RANCHIRES16DEL01 ,24.0,4.8,23.371292,85.327872,23.381292,85.337872,2022-03-17,1900-01-01 09:59:50.000000,1900-01-01 10:06:59,Fog,Low,0,Buffet ,motorcycle ,1.0,No,Metropolitian,18,9,10,20-24
0x81b1 ,BANGRES15DEL01 ,22.0,4.9,12.975377,77.696664,13.085377,77.806664,2022-03-04,1900-01-01 22:27:22.000000,1900-01-01 22:31:54,Sandstorms,Low,2,Meal ,scooter ,1.0,No,Metropolitian,18,22,22,20-24
0x16b1 ,MYSRES13DEL02 ,30.0,4.7,12.310972,76.659264,12.390972,76.739264,2022-04-06,1900-01-01 21:55:12.251778,1900-01-01 21:39:10,Cloudy,Jam,2,Buffet ,scooter ,2.0,No,Metropolitian,33,21,21,30-34
0x2e8c ,JAPRES09DEL03 ,22.0,4.7,26.911378,75.789034,27.001378,75.879034,2022-04-06,1900-01-01 22:03:01.000000,1900-01-01 22:19:29,Sunny,Jam,0,Meal ,motorcycle ,0.0,No,Urban,18,22,22,20-24
0x121c ,JAPRES15DEL03 ,31.0,4.7,26.891191,75.802083,27.031191,75.942083,2022-03-16,1900-01-01 22:39:08.000000,1900-01-01 22:40:57,Fog,Low,1,Snack ,scooter ,1.0,No,Urban,30,22,22,30-34
0x5fcc ,HYDRES09DEL02 ,35.0,4.6,17.431668,78.408321,17.511668,78.488321,2022-03-06,1900-01-01 18:11:35.000000,1900-01-01 18:28:04,Cloudy,Medium,2,Meal ,electric_scooter ,0.0,No,Urban,34,18,18,35-39
0x5ffe ,INDORES18DEL02 ,31.0,4.8,22.753839,75.897429,22.833838,75.977429,2022-03-23,1900-01-01 22:18:09.000000,1900-01-01 22:30:38,Sunny,Low,1,Snack ,motorcycle ,0.0,No,Urban,28,22,22,30-34
0x3eea ,SURRES05DEL03 ,31.0,4.8,21.175104,72.804342,21.235104,72.864342,2022-03-17,1900-01-01 20:22:00.000000,1900-01-01 20:33:18,Cloudy,Jam,2,Drinks ,motorcycle ,2.0,No,Metropolitian,39,20,20,30-34
0x9b4d ,INDORES18DEL02 ,38.0,4.9,22.753839,75.897429,22.883838,76.027429,2022-03-29,1900-01-01 20:34:08.000000,1900-01-01 20:49:04,Sandstorms,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,43,20,20,35-39
0x2a6c ,JAPRES16DEL01 ,39.0,4.6,26.849596,75.800512,26.889596,75.840512,2022-03-09,1900-01-01 13:13:30.000000,1900-01-01 13:18:31,Windy,High,2,Drinks ,motorcycle ,1.0,No,Metropolitian,32,13,13,35-39
0x4bb8 ,PUNERES17DEL02 ,32.0,4.7,18.530963,73.828972,18.610962999999998,73.908972,2022-03-23,1900-01-01 17:36:56.000000,1900-01-01 17:48:08,Cloudy,Medium,0,Meal ,motorcycle ,3.0,No,Metropolitian,47,17,17,30-34
0x35c3 ,RANCHIRES15DEL02 ,32.0,3.5,23.369746,85.33982,23.449746,85.41982,2022-03-06,1900-01-01 20:20:19.000000,1900-01-01 20:27:08,Sandstorms,Jam,1,Buffet ,scooter ,1.0,No,Metropolitian,42,20,20,30-34
0x75ed ,SURRES02DEL01 ,25.0,4.8,21.186608,72.794136,21.196608,72.804136,2022-03-15,1900-01-01 11:56:30.000000,1900-01-01 12:04:05,Stormy,High,2,Snack ,motorcycle ,0.0,No,Metropolitian,27,11,12,25-29
0xbf1e ,GOARES03DEL03 ,30.0,4.7,15.574828,73.766883,15.664828,73.856883,2022-02-18,1900-01-01 00:23:58.251778,1900-01-01 00:07:56,Sandstorms,Low,0,Snack ,motorcycle ,0.0,No,Urban,17,0,0,30-34
0xa3d7 ,INDORES12DEL02 ,35.0,4.7,22.74806,75.8934,22.87806,76.0234,2022-03-29,1900-01-01 19:05:33.000000,1900-01-01 19:15:05,Windy,Medium,1,Snack ,motorcycle ,1.0,No,Metropolitian,25,19,19,35-39
0x57c ,CHENRES13DEL01 ,30.0,4.7,13.027018,80.254791,13.067018,80.294791,2022-03-01,1900-01-01 16:33:41.251778,1900-01-01 16:17:39,Unknown,Unknown,3,Drinks ,scooter ,1.0,No,Metropolitian,27,16,16,30-34
0x568 ,MUMRES04DEL03 ,30.0,4.7,19.254567,72.848923,19.344567,72.938923,2022-04-02,1900-01-01 21:06:40.251778,1900-01-01 20:50:38,Unknown,Unknown,3,Meal ,electric_scooter ,1.0,Yes,Metropolitian,46,21,20,30-34
0x4bc8 ,MYSRES05DEL01 ,21.0,4.5,12.323978,76.627961,12.433978,76.737961,2022-03-06,1900-01-01 18:27:15.000000,1900-01-01 18:31:35,Sunny,Medium,2,Snack ,motorcycle ,0.0,No,Metropolitian,17,18,18,20-24
0x25e6 ,COIMBRES20DEL03 ,36.0,4.5,10.994136,76.963303,11.054136,77.023303,2022-03-26,1900-01-01 23:59:20.000000,1900-01-01 00:02:12,Sandstorms,Low,0,Meal ,motorcycle ,0.0,No,Metropolitian,22,23,0,35-39
0xa04a ,HYDRES05DEL01 ,34.0,4.7,17.433809,78.386744,17.443809,78.396744,2022-04-01,1900-01-01 09:05:43.000000,1900-01-01 09:12:38,Windy,Low,2,Buffet ,scooter ,1.0,No,Metropolitian,26,9,9,30-34
0x2c50 ,INDORES14DEL01 ,24.0,4.7,22.761593,75.886362,22.771593,75.896362,2022-04-03,1900-01-01 08:24:48.000000,1900-01-01 08:27:38,Sunny,Low,2,Buffet ,electric_scooter ,0.0,No,Metropolitian,18,8,8,20-24
0x4a49 ,RANCHIRES16DEL03 ,29.0,4.7,23.371292,85.327872,23.461292,85.417872,2022-03-31,1900-01-01 20:46:04.000000,1900-01-01 20:51:35,Sunny,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,19,20,20,25-29
0x5388 ,MUMRES18DEL03 ,25.0,4.7,19.1093,72.825451,19.1693,72.885451,2022-03-09,1900-01-01 19:47:13.000000,1900-01-01 20:03:40,Fog,Jam,0,Buffet ,motorcycle ,1.0,No,Urban,25,19,20,25-29
0xb9b4 ,MYSRES11DEL01 ,39.0,4.3,12.323225,76.630028,12.433225,76.740028,2022-03-31,1900-01-01 20:33:41.000000,1900-01-01 20:41:42,Stormy,Jam,2,Snack ,scooter ,2.0,No,Metropolitian,42,20,20,35-39
0x1f02 ,RANCHIRES01DEL01 ,38.0,4.0,23.416792,85.316842,23.486792,85.386842,2022-04-02,1900-01-01 21:31:13.000000,1900-01-01 21:36:27,Fog,Jam,1,Drinks ,motorcycle ,2.0,No,Metropolitian,40,21,21,35-39
0x1f22 ,COIMBRES17DEL01 ,31.0,4.9,11.026117,76.944652,11.036117,76.954652,2022-04-05,1900-01-01 10:39:28.000000,1900-01-01 10:41:22,Windy,Low,1,Buffet ,motorcycle ,1.0,No,Metropolitian,23,10,10,30-34
0x533d ,JAPRES02DEL01 ,35.0,4.5,26.914142,75.805704,26.924142,75.815704,2022-04-01,1900-01-01 10:41:36.000000,1900-01-01 10:49:30,Fog,Low,1,Drinks ,motorcycle ,1.0,No,Urban,17,10,10,35-39
0x6e8 ,INDORES15DEL02 ,30.0,4.7,22.760072,75.892574,22.890072,76.022574,2022-03-31,1900-01-01 20:08:38.251778,1900-01-01 19:52:36,Unknown,Unknown,1,Drinks ,motorcycle ,0.0,No,Metropolitian,17,20,19,30-34
0x1426 ,RANCHIRES01DEL01 ,24.0,4.7,23.416792,85.316842,23.426792,85.326842,2022-03-24,1900-01-01 09:30:09.000000,1900-01-01 09:37:07,Cloudy,Low,2,Drinks ,scooter ,1.0,No,Urban,15,9,9,20-24
0x6101 ,CHENRES010DEL03 ,35.0,4.5,13.066762,80.251865,13.096762,80.281865,2022-03-17,1900-01-01 18:54:24.000000,1900-01-01 18:56:07,Sunny,Medium,2,Buffet ,scooter ,1.0,No,Metropolitian,15,18,18,35-39
0xdfc2 ,KOCRES18DEL03 ,35.0,3.7,9.957144,76.296783,10.047144,76.386783,2022-02-12,1900-01-01 19:55:13.000000,1900-01-01 20:13:05,Stormy,Jam,1,Buffet ,scooter ,1.0,No,Metropolitian,31,19,20,35-39
0xb8d6 ,COIMBRES010DEL01 ,24.0,4.5,11.003008,76.97544,11.013008,76.98544,2022-03-19,1900-01-01 09:02:45.000000,1900-01-01 09:17:55,Cloudy,Low,2,Buffet ,scooter ,1.0,No,Urban,19,9,9,20-24
0x24c7 ,MYSRES05DEL03 ,38.0,4.8,12.323978,76.627961,12.383978,76.687961,2022-04-01,1900-01-01 18:48:11.000000,1900-01-01 19:00:31,Sunny,Medium,1,Snack ,scooter ,0.0,No,Metropolitian,15,18,19,35-39
0x7028 ,INDORES09DEL03 ,30.0,4.6,22.725835,75.887648,22.755835,75.917648,2022-03-19,1900-01-01 20:58:11.000000,1900-01-01 21:07:30,Cloudy,Jam,2,Snack ,motorcycle ,1.0,No,Metropolitian,35,20,21,30-34
0x7df ,MYSRES11DEL01 ,24.0,4.9,12.323225,76.630028,12.433225,76.740028,2022-03-20,1900-01-01 00:00:19.000000,1900-01-01 00:14:48,Windy,Low,0,Snack ,motorcycle ,1.0,No,Metropolitian,21,0,0,20-24
0x7754 ,SURRES14DEL01 ,31.0,4.7,21.157729,72.768726,21.167729,72.778726,2022-03-11,1900-01-01 09:57:55.000000,1900-01-01 10:03:24,Cloudy,Low,1,Buffet ,motorcycle ,1.0,No,Metropolitian,18,9,10,30-34
0xaba1 ,SURRES19DEL02 ,31.0,5.0,21.149669,72.772629,21.169669,72.792629,2022-03-13,1900-01-01 10:43:19.000000,1900-01-01 10:49:12,Stormy,Low,2,Snack ,motorcycle ,1.0,No,Metropolitian,25,10,10,30-34
0x9deb ,PUNERES03DEL03 ,39.0,4.7,18.554382,73.798206,18.584382,73.828206,2022-04-05,1900-01-01 00:02:28.000000,1900-01-01 00:07:28,Sandstorms,Low,2,Snack ,scooter ,0.0,No,Metropolitian,22,0,0,35-39
0x60d9 ,CHENRES08DEL02 ,28.0,4.7,13.022394,80.242439,13.072394,80.292439,2022-03-19,1900-01-01 17:42:30.000000,1900-01-01 17:58:25,Stormy,Medium,1,Buffet ,motorcycle ,1.0,No,Metropolitian,27,17,17,25-29
0x4f1f ,SURRES01DEL03 ,35.0,4.9,21.186438,72.794115,21.246438,72.854115,2022-03-17,1900-01-01 21:35:18.000000,1900-01-01 21:52:16,Fog,Jam,0,Buffet ,motorcycle ,1.0,No,Metropolitian,31,21,21,35-39
0x2b80 ,INDORES20DEL01 ,21.0,4.8,22.732225,75.874765,22.842225,75.984765,2022-03-16,1900-01-01 17:26:26.000000,1900-01-01 17:44:42,Stormy,Medium,2,Drinks ,electric_scooter ,1.0,No,Metropolitian,19,17,17,20-24
0xcb16 ,KNPRES17DEL01 ,36.0,4.9,26.483042,80.317833,26.493042,80.327833,2022-02-17,1900-01-01 10:36:58.000000,1900-01-01 10:48:20,Sunny,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,24,10,10,35-39
0x16ac ,MYSRES08DEL01 ,30.0,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-15,1900-01-01 13:28:55.251778,1900-01-01 13:12:53,Sandstorms,High,0,Meal ,motorcycle ,1.0,No,Metropolitian,33,13,13,30-34
0xc4e7 ,KOLRES01DEL02 ,20.0,4.9,22.514688,88.393294,22.534688,88.413294,2022-02-13,1900-01-01 08:36:26.000000,1900-01-01 08:47:14,Windy,Low,1,Buffet ,scooter ,0.0,No,Urban,10,8,8,20-24
0x1a39 ,MUMRES13DEL02 ,31.0,4.2,19.178321,72.834715,19.228321,72.884715,2022-03-01,1900-01-01 21:03:31.000000,1900-01-01 21:17:36,Fog,Jam,0,Buffet ,motorcycle ,1.0,No,Urban,32,21,21,30-34
0xb56d ,COIMBRES07DEL01 ,30.0,4.5,10.96185,76.971082,11.03185,77.041082,2022-03-10,1900-01-01 22:28:45.000000,1900-01-01 22:44:54,Sunny,Low,2,Buffet ,electric_scooter ,1.0,No,Metropolitian,27,22,22,30-34
0xd0e4 ,KOLRES15DEL02 ,35.0,4.7,22.552672,88.352885,22.602672,88.402885,2022-02-13,1900-01-01 23:23:21.000000,1900-01-01 23:25:04,Sandstorms,Low,0,Meal ,motorcycle ,1.0,No,Metropolitian,24,23,23,35-39
0x827c ,BANGRES01DEL03 ,22.0,4.7,12.933284,77.615428,13.023284,77.705428,2022-03-02,1900-01-01 21:11:37.000000,1900-01-01 21:25:33,Sandstorms,Jam,0,Meal ,motorcycle ,1.0,No,Metropolitian,29,21,21,20-24
0x8a15 ,JAPRES17DEL03 ,25.0,4.7,26.892312,75.806896,26.952313,75.866896,2022-03-15,1900-01-01 22:58:38.000000,1900-01-01 23:10:08,Windy,Low,1,Snack ,motorcycle ,1.0,No,Metropolitian,13,22,23,25-29
0x6f74 ,VADRES19DEL03 ,32.0,5.0,22.311844,73.165081,22.341844,73.195081,2022-03-26,1900-01-01 20:03:08.000000,1900-01-01 20:14:07,Sunny,Jam,0,Drinks ,motorcycle ,1.0,No,Metropolitian,28,20,20,30-34
0x4784 ,MUMRES010DEL03 ,24.0,4.6,19.003517,72.82765,19.093517,72.91765,2022-03-08,1900-01-01 18:43:55.000000,1900-01-01 18:52:07,Fog,Medium,0,Meal ,motorcycle ,1.0,No,Urban,33,18,18,20-24
0x7ed7 ,SURRES01DEL01 ,35.0,4.7,21.186438,72.794115,21.296438,72.904115,2022-03-16,1900-01-01 17:59:26.000000,1900-01-01 18:03:47,Cloudy,Medium,1,Buffet ,motorcycle ,0.0,No,Metropolitian,38,17,18,35-39
0x8ec3 ,BANGRES13DEL03 ,22.0,4.3,12.935662,77.61413,13.025662,77.70413,2022-03-06,1900-01-01 20:46:12.000000,1900-01-01 20:51:54,Fog,Jam,2,Drinks ,motorcycle ,1.0,No,Metropolitian,41,20,20,20-24
0xdbdc ,GOARES06DEL01 ,34.0,4.8,15.56155,73.749092,15.60155,73.789092,2022-02-13,1900-01-01 12:21:01.000000,1900-01-01 12:34:17,Cloudy,High,2,Meal ,scooter ,1.0,No,Metropolitian,37,12,12,30-34
0x3788 ,PUNERES02DEL03 ,23.0,5.0,18.55144,73.804855,18.58144,73.834855,2022-04-05,1900-01-01 18:23:51.000000,1900-01-01 18:38:00,Sunny,Medium,0,Buffet ,motorcycle ,0.0,No,Metropolitian,15,18,18,20-24
0x98b0 ,SURRES15DEL03 ,32.0,4.7,21.160522,72.771477,21.250522,72.861477,2022-04-06,1900-01-01 20:19:15.000000,1900-01-01 20:32:04,Fog,Jam,2,Buffet ,scooter ,2.0,No,Metropolitian,44,20,20,30-34
0xa078 ,MYSRES01DEL03 ,22.0,4.9,12.311072,76.654878,12.401072,76.744878,2022-03-12,1900-01-01 18:50:18.000000,1900-01-01 19:08:56,Windy,Medium,2,Snack ,scooter ,1.0,No,Metropolitian,29,18,19,20-24
0xbddd ,PUNERES010DEL03 ,38.0,4.1,18.539299,73.897902,18.599299,73.957902,2022-03-13,1900-01-01 20:36:09.000000,1900-01-01 20:53:29,Stormy,Jam,0,Snack ,motorcycle ,1.0,No,Metropolitian,32,20,20,35-39
0x3555 ,HYDRES08DEL01 ,26.0,4.5,17.438263,78.397865,17.508263,78.467865,2022-03-23,1900-01-01 17:40:16.000000,1900-01-01 17:51:39,Fog,Medium,0,Buffet ,motorcycle ,0.0,No,Metropolitian,32,17,17,25-29
0x9b82 ,PUNERES15DEL01 ,31.0,4.9,18.636215,73.751081,18.646215,73.761081,2022-03-30,1900-01-01 09:28:06.000000,1900-01-01 09:35:30,Fog,Low,0,Buffet ,motorcycle ,0.0,No,Metropolitian,22,9,9,30-34
0x52a7 ,BANGRES05DEL02 ,22.0,4.8,12.970324,77.645748,13.100324,77.775748,2022-03-02,1900-01-01 18:57:11.000000,1900-01-01 19:12:48,Stormy,Medium,2,Meal ,scooter ,1.0,No,Metropolitian,22,18,19,20-24
0x16cb ,BANGRES11DEL02 ,30.0,4.7,12.934365,77.616155,13.064365,77.746155,2022-03-20,1900-01-01 17:21:28.000000,1900-01-01 17:39:45,Sandstorms,Medium,2,Meal ,electric_scooter ,1.0,No,Metropolitian,22,17,17,30-34
0x974c ,BANGRES03DEL01 ,20.0,4.7,12.979166,77.640709,12.989166,77.650709,2022-04-01,1900-01-01 10:37:12.000000,1900-01-01 10:40:46,Windy,Low,1,Snack ,motorcycle ,1.0,No,Metropolitian,17,10,10,20-24
0x6ec3 ,VADRES010DEL03 ,21.0,4.5,22.310329,73.169083,22.370329,73.229083,2022-03-26,1900-01-01 23:22:29.000000,1900-01-01 23:32:06,Fog,Low,1,Meal ,scooter ,1.0,No,Urban,18,23,23,20-24
0x8603 ,JAPRES15DEL03 ,22.0,4.8,26.891191,75.802083,26.981191,75.892083,2022-03-31,1900-01-01 22:28:01.000000,1900-01-01 22:41:09,Sunny,Low,0,Buffet ,motorcycle ,0.0,No,Urban,26,22,22,20-24
0x8099 ,HYDRES14DEL01 ,29.0,4.7,17.426228,78.407495,17.536228,78.517495,2022-03-04,1900-01-01 17:16:20.000000,1900-01-01 17:24:28,Sandstorms,Medium,1,Buffet ,motorcycle ,0.0,No,Metropolitian,29,17,17,25-29
0xa123 ,MYSRES010DEL03 ,25.0,4.9,12.321214,76.621094,12.411214,76.711094,2022-03-06,1900-01-01 23:04:50.000000,1900-01-01 23:10:19,Sandstorms,Low,0,Drinks ,motorcycle ,1.0,No,Urban,16,23,23,25-29
0x4ea1 ,COIMBRES05DEL01 ,30.0,4.6,11.022169,76.999594,11.132169,77.109594,2022-03-29,1900-01-01 23:02:13.000000,1900-01-01 23:19:36,Sunny,Low,2,Drinks ,electric_scooter ,0.0,No,Metropolitian,24,23,23,30-34
